Risk ID,Technology,Context,Risk Title,Risk Category,Risk Description,Potential Impact
BR-INF-019,Informatica,Used as an enterprise data integration and ETL platform,Data Volume Growth Challenges,Scalability,"Existing Informatica workflows and infrastructure may not scale efficiently to handle exponential data volume growth from IoT, streaming, or big data sources without significant redesign.","Inability to scale with data growth can result in processing failures, missed business opportunities, competitive disadvantage, emergency infrastructure investments, and architectural debt."
BR-INF-020,Informatica,Used as an enterprise data integration and ETL platform,Single Point of Failure - Repository,Reliability,"The Informatica repository database represents a single point of failure; if unavailable, all development, deployment, and workflow execution activities are impacted.","Repository failure can halt all ETL operations, prevent critical data delivery, impact business reporting, cause revenue loss, and require emergency recovery procedures."
BR-INF-021,Informatica,Used as an enterprise data integration and ETL platform,Integration Service Failures,Reliability,"Informatica Integration Service crashes, hangs, or becomes unresponsive due to resource exhaustion, bugs, or configuration issues, disrupting all running workflows.","Service failures can interrupt critical data pipelines, cause data inconsistencies, delay business processes, require manual intervention, and result in SLA violations."
BR-INF-022,Informatica,Used as an enterprise data integration and ETL platform,Inadequate Disaster Recovery Planning,Reliability,"Lack of comprehensive disaster recovery procedures for Informatica infrastructure, including repository backups, workflow recovery, and failover mechanisms, can extend downtime during incidents.","Inadequate DR can result in extended outages, permanent data loss, inability to meet RTO/RPO objectives, regulatory violations, and significant business disruption."
BR-INF-023,Informatica,Used as an enterprise data integration and ETL platform,Workflow Dependency Failures,Reliability,"Complex workflow dependencies and scheduling can create cascading failures where upstream workflow issues propagate to dependent processes, amplifying impact.","Cascading failures can disrupt entire data pipelines, delay critical reporting, cause data inconsistencies, complicate troubleshooting, and extend recovery times."
BR-INF-024,Informatica,Used as an enterprise data integration and ETL platform,Insufficient Monitoring and Alerting,Reliability,"Lack of comprehensive monitoring for workflow execution, system health, and performance metrics can delay detection of failures and prevent proactive issue resolution.","Monitoring gaps can extend mean time to detection (MTTD) and resolution (MTTR), increase downtime impact, cause data quality issues, and reduce overall system reliability."
BR-INF-025,Informatica,Used as an enterprise data integration and ETL platform,High Availability Configuration Gaps,Reliability,"Failure to implement high availability configurations for critical Informatica components can result in extended downtime during hardware failures or maintenance windows.","HA gaps can cause unplanned outages, impact business continuity, violate availability SLAs, result in financial penalties, and damage stakeholder confidence."
BR-INF-026,Informatica,Used as an enterprise data integration and ETL platform,Data Transformation Errors,Data Integrity,"Logic errors in Informatica mappings, incorrect transformation rules, or unhandled edge cases can result in data corruption, incorrect calculations, or loss of data during ETL processes.","Transformation errors can produce inaccurate business reports, flawed analytics, incorrect financial statements, regulatory violations, poor business decisions, and loss of data trust."
BR-INF-027,Informatica,Used as an enterprise data integration and ETL platform,Incomplete Error Handling,Data Integrity,"Inadequate error handling in workflows can allow bad data to propagate to target systems, or cause silent failures where data loss occurs without proper logging or alerting.","Poor error handling can result in data quality degradation, undetected data loss, compliance violations, incorrect business insights, and costly data remediation efforts."
BR-INF-028,Informatica,Used as an enterprise data integration and ETL platform,Data Type Conversion Issues,Data Integrity,"Implicit or incorrect data type conversions during transformations can lead to data truncation, precision loss, or unexpected null values, compromising data accuracy.","Conversion issues can cause financial calculation errors, data quality problems, failed data validations, regulatory reporting inaccuracies, and loss of critical information."
BR-INF-029,Informatica,Used as an enterprise data integration and ETL platform,Duplicate Data Processing,Data Integrity,"Lack of proper deduplication logic or idempotency controls can result in duplicate records being loaded into target systems, violating data integrity constraints.","Duplicate data can skew analytics, cause financial discrepancies, violate business rules, trigger data quality alerts, and require expensive data cleansing operations."
BR-INF-030,Informatica,Used as an enterprise data integration and ETL platform,Referential Integrity Violations,Data Integrity,"ETL processes that don't properly maintain referential integrity between related tables can create orphaned records or broken relationships in target databases.","Integrity violations can corrupt data models, cause application errors, produce incomplete reports, violate database constraints, and necessitate complex data reconciliation."
BR-INF-031,Informatica,Used as an enterprise data integration and ETL platform,Incremental Load Failures,Data Integrity,"Errors in change data capture (CDC) or incremental load logic can result in missed updates, duplicate processing, or data inconsistencies between source and target systems.","Incremental load failures can cause data synchronization issues, stale reporting, business process errors, customer dissatisfaction, and require full data reloads."
BR-INF-032,Informatica,Used as an enterprise data integration and ETL platform,Deployment Automation Gaps,DevOps/Deployment,"Manual deployment processes for Informatica workflows and configurations increase the risk of human error, inconsistencies between environments, and extended deployment times.","Manual deployments can introduce production defects, cause environment drift, delay releases, increase operational costs, and reduce deployment frequency and reliability."
BR-INF-033,Informatica,Used as an enterprise data integration and ETL platform,Version Control Deficiencies,DevOps/Deployment,"Inadequate version control practices for Informatica objects can result in loss of development history, difficulty in rollback, and challenges in tracking changes across environments.","Version control gaps can prevent effective rollback, complicate troubleshooting, cause audit failures, increase development risk, and hinder collaboration among teams."
BR-INF-034,Informatica,Used as an enterprise data integration and ETL platform,Environment Configuration Drift,DevOps/Deployment,"Inconsistent configurations between development, test, and production Informatica environments can lead to unexpected behavior and failures when promoting workflows.","Configuration drift can cause production incidents, failed deployments, extended troubleshooting, reduced confidence in releases, and increased operational overhead."
BR-INF-035,Informatica,Used as an enterprise data integration and ETL platform,Insufficient Testing Coverage,DevOps/Deployment,"Lack of comprehensive unit, integration, and performance testing for Informatica workflows can allow defects to reach production, impacting data quality and system reliability.","Testing gaps can result in production defects, data quality issues, customer impact, emergency fixes, reputational damage, and increased maintenance costs."
BR-INF-036,Informatica,Used as an enterprise data integration and ETL platform,Rollback Procedure Inadequacy,DevOps/Deployment,"Absence of tested rollback procedures for Informatica deployments can extend recovery time when production issues occur, amplifying business impact.","Inadequate rollback capabilities can prolong outages, increase data corruption risk, cause business disruption, violate SLAs, and damage stakeholder confidence."
BR-INF-037,Informatica,Used as an enterprise data integration and ETL platform,CI/CD Pipeline Immaturity,DevOps/Deployment,"Lack of mature CI/CD pipelines for Informatica development can slow release velocity, increase manual effort, and reduce deployment quality and consistency.","Pipeline immaturity can delay time-to-market, increase operational costs, reduce deployment frequency, lower quality, and hinder organizational agility."
BR-INF-038,Informatica,Used as an enterprise data integration and ETL platform,GDPR Compliance Violations,Compliance,"Informatica workflows processing EU personal data without proper consent management, data minimization, or right-to-erasure capabilities can violate GDPR requirements.","GDPR violations can result in fines up to 4% of global revenue, legal action, mandatory breach notifications, reputational damage, and loss of customer trust."
BR-INF-039,Informatica,Used as an enterprise data integration and ETL platform,HIPAA Non-Compliance,Compliance,"Processing protected health information (PHI) through Informatica without adequate safeguards, audit trails, or encryption can violate HIPAA Security and Privacy Rules.","HIPAA violations can result in fines up to $1.5M per violation category, criminal charges, mandatory corrective action plans, reputational damage, and loss of healthcare partnerships."
BR-INF-040,Informatica,Used as an enterprise data integration and ETL platform,SOX Audit Trail Deficiencies,Compliance,"Inadequate audit logging of data changes, workflow executions, and user activities in Informatica can fail SOX requirements for financial data controls and traceability.","SOX deficiencies can result in audit failures, financial restatements, executive liability, loss of investor confidence, stock price impact, and regulatory sanctions."
BR-INF-041,Informatica,Used as an enterprise data integration and ETL platform,Data Residency Violations,Compliance,"Informatica Cloud or hybrid deployments may inadvertently transfer data across geographic boundaries, violating data residency requirements in various jurisdictions.","Residency violations can result in regulatory fines, contract breaches, loss of business licenses, legal action, and inability to operate in specific markets."
BR-INF-042,Informatica,Used as an enterprise data integration and ETL platform,Retention Policy Non-Compliance,Compliance,"Failure to implement proper data retention and deletion policies in Informatica workflows can violate regulatory requirements for data lifecycle management.","Retention violations can result in regulatory fines, legal discovery complications, storage cost increases, compliance audit failures, and potential litigation exposure."
BR-INF-043,Informatica,Used as an enterprise data integration and ETL platform,Insufficient Change Documentation,Compliance,"Lack of comprehensive documentation for Informatica workflow changes, data lineage, and transformation logic can fail regulatory audit requirements and impact traceability.","Documentation gaps can cause audit failures, regulatory sanctions, inability to demonstrate compliance, increased audit costs, and challenges in impact analysis."
BR-INF-044,Informatica,Used as an enterprise data integration and ETL platform,Scheduled Maintenance Windows,Availability,"Required maintenance windows for Informatica upgrades, patches, or infrastructure changes can impact data availability and business operations if not properly planned.","Maintenance downtime can disrupt business processes, delay critical reporting, impact customer-facing applications, violate SLAs, and require business process workarounds."
BR-INF-045,Informatica,Used as an enterprise data integration and ETL platform,Resource Exhaustion Outages,Availability,"Uncontrolled resource consumption by runaway workflows or memory leaks can exhaust system resources, causing Informatica services to become unavailable.","Resource exhaustion can cause complete service outages, data pipeline failures, business disruption, emergency interventions, and potential data loss."
BR-INF-046,Informatica,Used as an enterprise data integration and ETL platform,License Capacity Limitations,Availability,"Reaching Informatica license limits for concurrent sessions, data volumes, or processing capacity can prevent new workflows from executing, impacting availability.","License limitations can halt critical data processes, delay business operations, require emergency license purchases, impact project timelines, and increase costs."
BR-INF-047,Informatica,Used as an enterprise data integration and ETL platform,Network Connectivity Failures,Availability,"Network outages or connectivity issues between Informatica components or to source/target systems can render the platform unavailable or cause workflow failures.","Network failures can disrupt all data integration activities, cause data inconsistencies, delay business processes, require manual interventions, and extend recovery times."
BR-INF-048,Informatica,Used as an enterprise data integration and ETL platform,Dependency Service Outages,Availability,"Unavailability of dependent services such as LDAP, DNS, or external APIs can prevent Informatica from functioning properly, impacting overall availability.","Dependency outages can cascade to Informatica unavailability, halt data pipelines, impact business operations, complicate troubleshooting, and extend recovery efforts."
BR-INF-049,Informatica,Used as an enterprise data integration and ETL platform,Technical Debt Accumulation,Maintainability,"Accumulation of workarounds, deprecated features, and suboptimal designs in Informatica workflows can increase maintenance complexity and reduce system agility.","Technical debt can slow development velocity, increase defect rates, raise maintenance costs, complicate upgrades, reduce team morale, and hinder innovation."
BR-INF-050,Informatica,Used as an enterprise data integration and ETL platform,Knowledge Concentration Risk,Maintainability,"Critical Informatica knowledge concentrated in few individuals creates risk when those resources are unavailable, increasing maintenance difficulty and operational risk.","Knowledge concentration can cause extended troubleshooting times, deployment delays, increased error rates, succession planning challenges, and operational vulnerability."
BR-INF-051,Informatica,Used as an enterprise data integration and ETL platform,Complex Workflow Dependencies,Maintainability,"Overly complex workflow dependencies and tightly coupled designs make Informatica solutions difficult to modify, test, and maintain without unintended consequences.","Complexity can increase change risk, extend development cycles, raise defect rates, complicate impact analysis, and reduce organizational agility."
BR-INF-052,Informatica,Used as an enterprise data integration and ETL platform,Upgrade Compatibility Issues,Maintainability,"Informatica version upgrades may introduce breaking changes, deprecated features, or compatibility issues that require significant rework of existing workflows and mappings.","Upgrade issues can delay modernization, increase technical debt, require extensive testing and rework, cause production incidents, and increase total cost of ownership."
BR-INF-053,Informatica,Used as an enterprise data integration and ETL platform,Inadequate Documentation,Maintainability,"Lack of comprehensive documentation for Informatica workflows, business rules, and technical designs increases maintenance difficulty and knowledge transfer challenges.","Documentation gaps can extend troubleshooting times, increase onboarding costs, raise error rates, complicate compliance, and create operational risk."
BR-INF-054,Informatica,Used as an enterprise data integration and ETL platform,Legacy Connector Limitations,Interoperability,"Outdated or unsupported Informatica connectors for legacy systems may lack features, have bugs, or become incompatible with system upgrades, limiting integration capabilities.","Connector limitations can prevent system integration, require custom development, increase maintenance costs, delay projects, and create technical debt."
BR-INF-055,Informatica,Used as an enterprise data integration and ETL platform,API Version Incompatibilities,Interoperability,"Changes in source or target system APIs can break Informatica integrations, requiring workflow modifications and potentially causing data pipeline failures.","API incompatibilities can cause integration failures, data delivery delays, emergency fixes, increased maintenance burden, and business process disruptions."
BR-INF-056,Informatica,Used as an enterprise data integration and ETL platform,Data Format Mismatches,Interoperability,"Incompatible data formats, character encodings, or date/time representations between systems can cause transformation errors and data quality issues in Informatica pipelines.","Format mismatches can result in data corruption, transformation failures, data quality degradation, increased development effort, and business process errors."
BR-INF-057,Informatica,Used as an enterprise data integration and ETL platform,Cloud Platform Integration Challenges,Interoperability,"Integrating Informatica with multiple cloud platforms (AWS, Azure, GCP) can introduce complexity, authentication challenges, and platform-specific limitations.","Cloud integration challenges can delay cloud adoption, increase implementation costs, create security vulnerabilities, and limit multi-cloud strategy effectiveness."
BR-INF-058,Informatica,Used as an enterprise data integration and ETL platform,Real-Time Integration Limitations,Interoperability,"Informatica PowerCenter's batch-oriented architecture may struggle with real-time or near-real-time integration requirements, limiting interoperability with streaming systems.","Real-time limitations can prevent modern architecture adoption, create data latency issues, require additional tools, increase complexity, and limit business agility."
BR-SQL-001,SQL,Used as a query language for relational database management,SQL Injection Vulnerabilities,Security,"Applications using dynamic SQL without proper parameterization or input validation are susceptible to SQL injection attacks, allowing attackers to manipulate queries and access unauthorized data.","SQL injection can lead to complete database compromise, unauthorized data access, data theft, data manipulation, privilege escalation, regulatory violations, financial loss, and reputational damage."
BR-SQL-002,SQL,Used as a query language for relational database management,Excessive Privilege Grants,Security,"Granting excessive database privileges to application accounts or users violates the principle of least privilege and increases the attack surface for malicious or accidental data breaches.","Excessive privileges can enable unauthorized data access, facilitate insider threats, amplify breach impact, violate compliance requirements, and complicate audit trails."
BR-SQL-003,SQL,Used as a query language for relational database management,Unencrypted Data at Rest,Security,"Storing sensitive data in SQL databases without encryption exposes information to unauthorized access through database file theft, backup compromise, or storage media disposal.","Unencrypted data can result in data breaches, regulatory violations (GDPR, HIPAA, PCI-DSS), substantial fines, legal liability, customer notification requirements, and reputational damage."
BR-SQL-004,SQL,Used as a query language for relational database management,Weak Authentication Mechanisms,Security,"Using weak passwords, default credentials, or SQL authentication instead of integrated authentication increases the risk of unauthorized database access.","Weak authentication can enable brute force attacks, credential theft, unauthorized access, data breaches, compliance violations, and potential system compromise."
BR-SQL-005,SQL,Used as a query language for relational database management,Insufficient Audit Logging,Security,"Inadequate logging of SQL operations, data access, and privilege changes prevents detection of security incidents and fails compliance requirements for audit trails.","Logging gaps can delay breach detection, prevent forensic analysis, fail compliance audits, result in regulatory fines, and increase incident response costs."
BR-SQL-006,SQL,Used as a query language for relational database management,Exposed Database Ports,Security,"Database servers with SQL ports exposed to the internet or untrusted networks are vulnerable to reconnaissance, brute force attacks, and exploitation attempts.","Port exposure can enable unauthorized access attempts, DDoS attacks, data breaches, malware injection, and complete database compromise."
BR-SQL-007,SQL,Used as a query language for relational database management,Backup Security Weaknesses,Security,"Unencrypted or inadequately secured SQL database backups can be stolen or accessed by unauthorized parties, exposing all historical data.","Backup compromise can result in massive data breaches, exposure of deleted data, regulatory violations, financial penalties, and long-term reputational damage."
BR-SQL-008,SQL,Used as a query language for relational database management,Inefficient Query Performance,Performance,"Poorly written SQL queries with missing indexes, inefficient joins, or suboptimal execution plans can cause severe performance degradation and resource exhaustion.","Query inefficiency can cause slow application response, user dissatisfaction, increased infrastructure costs, timeout errors, and potential revenue loss."
BR-SQL-009,SQL,Used as a query language for relational database management,Lock Contention and Blocking,Performance,"Excessive locking, long-running transactions, or inappropriate isolation levels can cause blocking and deadlocks, severely impacting database performance and concurrency.","Lock contention can cause application timeouts, degraded user experience, transaction failures, reduced throughput, and potential data inconsistencies."
BR-SQL-010,SQL,Used as a query language for relational database management,Missing or Fragmented Indexes,Performance,"Lack of appropriate indexes or highly fragmented indexes can force full table scans and dramatically slow query execution, especially for large tables.","Index issues can multiply query execution times, exhaust server resources, cause application timeouts, degrade user experience, and necessitate emergency optimization."
BR-SQL-011,SQL,Used as a query language for relational database management,Statistics Staleness,Performance,"Outdated or missing database statistics can cause the query optimizer to choose suboptimal execution plans, resulting in poor query performance.","Stale statistics can cause performance degradation, unpredictable query behavior, increased resource consumption, and user complaints."
BR-SQL-012,SQL,Used as a query language for relational database management,Parameter Sniffing Issues,Performance,"SQL Server parameter sniffing can cause cached execution plans optimized for specific parameter values to perform poorly with different parameters.","Parameter sniffing can cause inconsistent performance, user frustration, difficult troubleshooting, and require query rewriting or plan guide implementation."
BR-SQL-013,SQL,Used as a query language for relational database management,TempDB Contention,Performance,"Heavy use of temporary tables, table variables, or sorting operations can cause TempDB contention, impacting overall database performance.","TempDB contention can slow all database operations, cause application timeouts, degrade user experience, and require infrastructure changes."
BR-SQL-014,SQL,Used as a query language for relational database management,Vertical Scaling Limitations,Scalability,"Traditional SQL databases often rely on vertical scaling (larger servers), which has physical and cost limitations, eventually constraining growth.","Vertical scaling limits can prevent business growth, require expensive hardware upgrades, create single points of failure, and necessitate architectural changes."
BR-SQL-015,SQL,Used as a query language for relational database management,Horizontal Scaling Complexity,Scalability,"Implementing horizontal scaling through sharding or read replicas for SQL databases introduces significant complexity in application logic, data distribution, and consistency management.","Scaling complexity can delay implementations, increase development costs, introduce bugs, complicate operations, and limit scalability effectiveness."
BR-SQL-016,SQL,Used as a query language for relational database management,Connection Pool Exhaustion,Scalability,"Limited database connection pools can be exhausted under high load, preventing new connections and causing application failures.","Connection exhaustion can cause application outages, user lockouts, transaction failures, revenue loss, and require emergency scaling."
BR-SQL-017,SQL,Used as a query language for relational database management,Table Size Growth Challenges,Scalability,"As SQL tables grow to billions of rows, query performance, maintenance operations, and backup/restore times can become prohibitively slow without proper partitioning.","Table growth can cause performance degradation, extended maintenance windows, backup failures, increased costs, and operational challenges."
BR-SQL-018,SQL,Used as a query language for relational database management,Concurrent User Limitations,Scalability,"SQL databases may struggle to maintain performance with thousands of concurrent users, especially with write-heavy workloads, due to locking and resource contention.","Concurrency limits can restrict business growth, degrade user experience, require expensive infrastructure, and limit application scalability."
BR-SQL-019,SQL,Used as a query language for relational database management,Hardware Failure Impact,Reliability,"Hardware failures in SQL database servers can cause extended outages if high availability configurations like clustering or mirroring are not properly implemented.","Hardware failures can cause data loss, extended downtime, business disruption, revenue loss, SLA violations, and emergency recovery efforts."
BR-SQL-020,SQL,Used as a query language for relational database management,Backup and Restore Failures,Reliability,"Backup failures, untested restore procedures, or corrupted backups can prevent recovery from disasters, resulting in permanent data loss.","Backup failures can result in catastrophic data loss, inability to meet RPO objectives, business closure risk, regulatory violations, and legal liability."
BR-SQL-021,SQL,Used as a query language for relational database management,Replication Lag and Failures,Reliability,"SQL replication lag or failures can cause data inconsistencies between primary and secondary databases, impacting read operations and failover capabilities.","Replication issues can cause stale data reads, failed failovers, data inconsistencies, business process errors, and extended recovery times."
BR-SQL-022,SQL,Used as a query language for relational database management,Corruption Detection Delays,Reliability,"Database corruption may go undetected without regular integrity checks (DBCC CHECKDB), allowing corruption to propagate to backups and replicas.","Undetected corruption can result in data loss, failed restores, business disruption, extended recovery times, and potential permanent data loss."
BR-SQL-023,SQL,Used as a query language for relational database management,Failover Testing Gaps,Reliability,"Lack of regular failover testing for SQL high availability configurations can result in unexpected failures during actual disaster scenarios.","Untested failover can cause extended outages, failed recovery attempts, data loss, business disruption, and inability to meet RTO objectives."
BR-SQL-024,SQL,Used as a query language for relational database management,Transaction Rollback Issues,Data Integrity,"Improper transaction handling, missing rollback logic, or partial commits can leave databases in inconsistent states, violating ACID properties.","Transaction issues can cause data inconsistencies, business logic errors, financial discrepancies, audit failures, and costly data reconciliation."
BR-SQL-025,SQL,Used as a query language for relational database management,Constraint Violation Handling,Data Integrity,"Inadequate handling of constraint violations (primary key, foreign key, check constraints) can allow invalid data or cause application errors.","Constraint violations can corrupt data models, cause application failures, produce invalid reports, violate business rules, and require data cleanup."
BR-SQL-026,SQL,Used as a query language for relational database management,Trigger Logic Errors,Data Integrity,"Bugs in SQL triggers can cause unintended data modifications, cascading errors, or performance issues that are difficult to diagnose and fix.","Trigger errors can cause data corruption, unexpected behavior, performance degradation, difficult troubleshooting, and business process failures."
BR-SQL-027,SQL,Used as a query language for relational database management,Orphaned Records,Data Integrity,"Disabled or missing foreign key constraints can allow orphaned records that violate referential integrity, corrupting data relationships.","Orphaned records can cause incomplete reports, application errors, data quality issues, business process failures, and complex data remediation."
BR-SQL-028,SQL,Used as a query language for relational database management,Concurrent Update Conflicts,Data Integrity,"Without proper concurrency control (optimistic or pessimistic locking), concurrent updates can result in lost updates or inconsistent data.","Concurrency conflicts can cause data loss, inconsistent states, user frustration, business process errors, and require complex conflict resolution."
BR-SQL-029,SQL,Used as a query language for relational database management,Schema Change Management,DevOps/Deployment,"Uncontrolled or poorly managed SQL schema changes can cause application failures, data loss, or downtime if not properly coordinated with application deployments.","Schema change issues can cause production outages, data loss, application errors, rollback difficulties, and extended recovery times."
BR-SQL-030,SQL,Used as a query language for relational database management,Migration Script Failures,DevOps/Deployment,"Database migration scripts without proper error handling, rollback capabilities, or testing can fail mid-execution, leaving databases in inconsistent states.","Migration failures can cause data corruption, application outages, difficult recovery, extended downtime, and potential data loss."
BR-SQL-031,SQL,Used as a query language for relational database management,Environment Synchronization Issues,DevOps/Deployment,"Schema and data differences between development, test, and production SQL databases can cause unexpected behavior when deploying applications.","Environment drift can cause production defects, failed deployments, data inconsistencies, extended troubleshooting, and reduced deployment confidence."
BR-SQL-032,SQL,Used as a query language for relational database management,Deployment Automation Gaps,DevOps/Deployment,"Manual SQL deployment processes increase the risk of human error, inconsistent deployments, and difficulty in tracking changes across environments.","Manual deployments can introduce errors, cause outages, delay releases, increase operational costs, and reduce deployment frequency."
BR-SQL-033,SQL,Used as a query language for relational database management,Rollback Strategy Deficiencies,DevOps/Deployment,"Lack of tested rollback procedures for SQL schema changes can make it difficult or impossible to recover from failed deployments.","Rollback deficiencies can extend outages, cause data loss, increase recovery complexity, violate SLAs, and amplify deployment risk."
BR-SQL-034,SQL,Used as a query language for relational database management,PCI-DSS Compliance Violations,Compliance,"SQL databases storing cardholder data without proper encryption, access controls, and audit logging violate PCI-DSS requirements.","PCI-DSS violations can result in loss of payment processing capabilities, fines up to $500K per incident, increased transaction fees, and reputational damage."
BR-SQL-035,SQL,Used as a query language for relational database management,GDPR Right to Erasure Challenges,Compliance,"Complex SQL database schemas with data spread across multiple tables can make it difficult to fully comply with GDPR right to erasure requests.","GDPR non-compliance can result in fines up to 4% of global revenue, legal action, reputational damage, and loss of EU market access."
BR-SQL-036,SQL,Used as a query language for relational database management,Audit Trail Incompleteness,Compliance,"Insufficient audit logging of data access, modifications, and privilege changes in SQL databases can fail regulatory compliance requirements.","Audit deficiencies can result in compliance failures, regulatory fines, failed certifications, inability to investigate incidents, and legal liability."
