Risk ID,Technology,Context,Risk Title,Risk Category,Risk Description,Potential Impact
BR-JAVA-011,Java,Used as a backend programming language for enterprise applications,XML External Entity (XXE) Injection,Security,"Improper XML parsing configuration in Java applications can allow XXE attacks, enabling file disclosure, SSRF, and denial of service.","XXE exploitation leads to sensitive file exposure, internal network scanning, service disruption, data breaches, and potential regulatory violations."
BR-JAVA-012,Java,Used as a backend programming language for enterprise applications,Connection Pool Exhaustion,Availability,"Improper database connection pool configuration or connection leaks can exhaust available connections, causing application unavailability and transaction failures.","Connection exhaustion results in service outages, failed transactions, customer frustration, revenue loss, and increased operational costs for emergency remediation."
BR-JAVA-013,Java,Used as a backend programming language for enterprise applications,Insufficient Input Validation,Security,"Lack of comprehensive input validation and sanitization in Java applications enables various injection attacks, buffer overflows, and malformed data processing.","Input validation failures lead to security breaches, data corruption, application crashes, compliance violations, and increased vulnerability to automated attacks."
BR-JAVA-014,Java,Used as a backend programming language for enterprise applications,Horizontal Scaling Limitations,Scalability,"Stateful session management, in-memory caching, or singleton patterns can hinder horizontal scaling of Java applications in distributed environments.","Scaling limitations prevent meeting increased demand, cause performance degradation during peak loads, limit business growth, and necessitate costly architectural refactoring."
BR-JAVA-015,Java,Used as a backend programming language for enterprise applications,Insecure Session Management,Security,"Weak session ID generation, lack of session timeout, or insecure session storage in Java web applications can enable session hijacking and unauthorized access.","Session vulnerabilities allow account takeover, unauthorized transactions, data theft, compliance violations (PCI-DSS), and significant reputational damage."
BR-JAVA-016,Java,Used as a backend programming language for enterprise applications,Inadequate Error Handling,Security,"Verbose error messages, stack trace exposure, or improper exception handling can leak sensitive information about application internals and infrastructure.","Information disclosure aids attackers in reconnaissance, enables targeted attacks, violates security best practices, and may expose credentials or system architecture."
BR-JAVA-017,Java,Used as a backend programming language for enterprise applications,Reflection API Misuse,Security,"Improper use of Java Reflection API can bypass access controls, enable privilege escalation, and introduce security vulnerabilities through dynamic code execution.","Reflection abuse allows security control bypass, unauthorized method invocation, data access violations, and potential for arbitrary code execution."
BR-JAVA-018,Java,Used as a backend programming language for enterprise applications,Microservices Communication Overhead,Performance,"Excessive inter-service communication, chatty APIs, or inefficient serialization in Java microservices architectures can cause significant latency and performance degradation.","Communication overhead results in slow response times, increased infrastructure costs, poor user experience, and inability to meet performance SLAs."
BR-JAVA-019,Java,Used as a backend programming language for enterprise applications,Insufficient Authentication Controls,Security,"Weak authentication mechanisms, lack of multi-factor authentication, or improper credential storage in Java applications can enable unauthorized access.","Authentication weaknesses lead to account compromise, data breaches, unauthorized transactions, regulatory violations, and significant financial and reputational damage."
BR-JAVA-020,Java,Used as a backend programming language for enterprise applications,Technical Debt Accumulation,Maintainability,"Legacy code, deprecated API usage, poor code quality, and lack of refactoring in Java applications lead to increasing technical debt and maintenance challenges.","Technical debt increases development costs, slows feature delivery, introduces bugs, complicates upgrades, and reduces team productivity and morale."
BR-ANG-001,Angular,Used as a frontend framework for single-page applications,Cross-Site Scripting (XSS) Vulnerability,Security,"Improper sanitization of user input or use of bypassSecurityTrust methods in Angular can enable XSS attacks, allowing malicious script execution in user browsers.","XSS attacks enable session hijacking, credential theft, malware distribution, defacement, data exfiltration, and severe reputational damage to the organization."
BR-ANG-002,Angular,Used as a frontend framework for single-page applications,Client-Side Data Exposure,Security,"Sensitive data stored in browser local storage, session storage, or exposed through client-side code can be accessed by malicious actors or scripts.","Data exposure leads to privacy violations, credential theft, regulatory non-compliance (GDPR, CCPA), legal liability, and loss of customer trust."
BR-ANG-003,Angular,Used as a frontend framework for single-page applications,Bundle Size and Load Performance,Performance,"Large JavaScript bundle sizes, lack of lazy loading, or inefficient module organization in Angular applications can cause slow initial page load times.","Poor load performance results in high bounce rates, reduced user engagement, lower conversion rates, negative SEO impact, and competitive disadvantage."
BR-ANG-004,Angular,Used as a frontend framework for single-page applications,Dependency Vulnerability in npm Packages,Security,"Angular applications rely on numerous npm packages that may contain known vulnerabilities, supply chain attacks, or malicious code.","Vulnerable dependencies enable code injection, data theft, backdoor installation, supply chain compromise, and significant security incidents requiring emergency response."
BR-ANG-005,Angular,Used as a frontend framework for single-page applications,Insecure API Communication,Security,"Lack of HTTPS enforcement, missing CORS configuration, or improper API authentication in Angular applications can expose data in transit and enable unauthorized access.","Insecure communication allows man-in-the-middle attacks, data interception, credential theft, unauthorized API access, and regulatory compliance violations."
BR-ANG-006,Angular,Used as a frontend framework for single-page applications,Change Detection Performance Issues,Performance,"Inefficient change detection strategies, excessive watchers, or complex component trees in Angular can cause UI lag and poor application responsiveness.","Performance degradation leads to poor user experience, increased bounce rates, reduced productivity for internal applications, and negative brand perception."
BR-ANG-007,Angular,Used as a frontend framework for single-page applications,Authentication Token Exposure,Security,"Improper storage or handling of JWT tokens, API keys, or authentication credentials in Angular applications can lead to token theft and unauthorized access.","Token exposure enables account takeover, unauthorized API access, data breaches, compliance violations, and significant financial and reputational damage."
BR-ANG-008,Angular,Used as a frontend framework for single-page applications,Version Upgrade Breaking Changes,Maintainability,"Angular major version upgrades introduce breaking changes, deprecated APIs, and migration challenges that can disrupt development and introduce bugs.","Upgrade challenges cause extended development timelines, increased costs, application instability, delayed feature releases, and technical debt accumulation."
BR-ANG-009,Angular,Used as a frontend framework for single-page applications,Memory Leaks in Components,Reliability,"Unsubscribed observables, event listeners, or improper component cleanup in Angular can cause memory leaks leading to browser crashes and degraded performance.","Memory leaks result in application instability, browser crashes, poor user experience, increased support tickets, and potential data loss."
BR-ANG-010,Angular,Used as a frontend framework for single-page applications,Insufficient Input Validation,Security,"Lack of client-side input validation or reliance solely on frontend validation in Angular applications can enable malicious data submission and backend exploitation.","Validation gaps allow injection attacks, data corruption, backend system compromise, and increased vulnerability to automated attacks and bots."
BR-ANG-011,Angular,Used as a frontend framework for single-page applications,Third-Party Component Security Risks,Security,"Use of untrusted or poorly maintained third-party Angular components and libraries can introduce security vulnerabilities and malicious code.","Compromised components enable XSS, data theft, backdoor installation, supply chain attacks, and significant security incidents requiring extensive remediation."
BR-ANG-012,Angular,Used as a frontend framework for single-page applications,SEO and Accessibility Limitations,Compliance,"Single-page application architecture and improper server-side rendering configuration can negatively impact SEO and accessibility compliance (WCAG, ADA).","SEO and accessibility issues reduce organic traffic, limit market reach, violate legal requirements (ADA), expose to lawsuits, and damage brand reputation."
BR-ANG-013,Angular,Used as a frontend framework for single-page applications,Build and Deployment Configuration Errors,DevOps/Deployment,"Incorrect production build configurations, exposed source maps, or debug mode in production can leak sensitive information and degrade performance.","Configuration errors expose intellectual property, enable reverse engineering, degrade performance, and create security vulnerabilities in production environments."
BR-ANG-014,Angular,Used as a frontend framework for single-page applications,State Management Complexity,Maintainability,"Complex state management implementations (NgRx, Akita) without proper architecture can lead to bugs, race conditions, and difficult-to-maintain code.","State management issues cause application bugs, data inconsistencies, increased development time, higher maintenance costs, and reduced team productivity."
BR-ANG-015,Angular,Used as a frontend framework for single-page applications,Browser Compatibility Issues,Interoperability,"Lack of proper polyfills, browser-specific bugs, or unsupported features in older browsers can cause application failures for certain user segments.","Compatibility issues exclude user segments, reduce market reach, increase support costs, damage brand reputation, and potentially violate accessibility requirements."
BR-AIML-001,AIML,Used for artificial intelligence and machine learning implementations,Model Bias and Discrimination,Compliance,"AI/ML models trained on biased data can perpetuate or amplify discrimination, leading to unfair outcomes and regulatory violations.","Biased models cause discriminatory decisions, legal liability, regulatory fines (EU AI Act), reputational damage, loss of customer trust, and potential lawsuits."
BR-AIML-002,AIML,Used for artificial intelligence and machine learning implementations,Model Poisoning Attacks,Security,"Adversarial actors can inject malicious data into training datasets to compromise model integrity, causing incorrect predictions or backdoor behaviors.","Model poisoning leads to incorrect business decisions, financial losses, safety incidents, compromised system integrity, and loss of stakeholder confidence."
BR-AIML-003,AIML,Used for artificial intelligence and machine learning implementations,Model Inference Performance Bottlenecks,Performance,"Complex models with high computational requirements can cause latency issues, slow response times, and inability to meet real-time processing demands.","Performance bottlenecks result in poor user experience, failed SLA commitments, increased infrastructure costs, and competitive disadvantage in time-sensitive applications."
BR-AIML-004,AIML,Used for artificial intelligence and machine learning implementations,Data Privacy and PII Exposure,Security,"AI/ML models may inadvertently memorize and expose personally identifiable information from training data, violating privacy regulations.","PII exposure leads to GDPR/CCPA violations, regulatory fines, legal liability, loss of customer trust, mandatory breach notifications, and severe reputational damage."
BR-AIML-005,AIML,Used for artificial intelligence and machine learning implementations,Model Drift and Degradation,Reliability,"AI/ML models can degrade over time as data distributions change, leading to decreased accuracy and unreliable predictions without proper monitoring.","Model drift causes incorrect predictions, poor business decisions, financial losses, customer dissatisfaction, and erosion of trust in AI systems."
BR-AIML-006,AIML,Used for artificial intelligence and machine learning implementations,Adversarial Attack Vulnerability,Security,"AI/ML models are susceptible to adversarial examples—carefully crafted inputs designed to cause misclassification or incorrect predictions.","Adversarial attacks enable fraud, bypass security controls, cause safety incidents, financial losses, and undermine the reliability of AI-driven systems."
BR-AIML-007,AIML,Used for artificial intelligence and machine learning implementations,Lack of Model Explainability,Compliance,"Black-box AI/ML models without interpretability features make it difficult to explain decisions, violating regulatory requirements and reducing trust.","Lack of explainability causes regulatory non-compliance (GDPR right to explanation), audit failures, legal challenges, and reduced stakeholder confidence."
BR-AIML-008,AIML,Used for artificial intelligence and machine learning implementations,Training Data Quality Issues,Data Integrity,"Poor quality, incomplete, or inconsistent training data leads to inaccurate models, unreliable predictions, and flawed business insights.","Data quality issues result in model inaccuracy, poor business decisions, financial losses, wasted resources, and need for costly model retraining."
BR-AIML-009,AIML,Used for artificial intelligence and machine learning implementations,Model Deployment Pipeline Vulnerabilities,DevOps/Deployment,"Insecure ML model deployment pipelines, lack of version control, or insufficient testing can introduce vulnerabilities and deployment failures.","Pipeline vulnerabilities enable model tampering, unauthorized access, deployment failures, service disruptions, and compromised model integrity."
BR-AIML-010,AIML,Used for artificial intelligence and machine learning implementations,Intellectual Property Theft,Security,"AI/ML models represent significant intellectual property that can be stolen through model extraction attacks or unauthorized access to model artifacts.","IP theft results in competitive disadvantage, loss of R&D investment, reduced market differentiation, legal disputes, and financial losses."
BR-AIML-011,AIML,Used for artificial intelligence and machine learning implementations,Scalability Limitations for Model Training,Scalability,"Large-scale model training requires significant computational resources, and inadequate infrastructure can limit model complexity and training frequency.","Scalability constraints prevent model improvements, limit business capabilities, increase time-to-market, and necessitate expensive infrastructure investments."
BR-AIML-012,AIML,Used for artificial intelligence and machine learning implementations,Insufficient Model Monitoring,Reliability,"Lack of continuous monitoring for model performance, accuracy, and anomalies prevents timely detection of issues and model degradation.","Inadequate monitoring leads to undetected model failures, prolonged periods of poor predictions, business losses, and delayed incident response."
BR-AIML-013,AIML,Used for artificial intelligence and machine learning implementations,Regulatory Compliance Uncertainty,Compliance,"Evolving AI regulations (EU AI Act, algorithmic accountability laws) create uncertainty and compliance challenges for AI/ML implementations.","Regulatory uncertainty causes compliance violations, fines, legal challenges, restricted market access, and need for costly system modifications."
BR-AIML-014,AIML,Used for artificial intelligence and machine learning implementations,Feature Engineering Complexity,Maintainability,"Complex feature engineering pipelines with numerous transformations and dependencies are difficult to maintain, test, and reproduce.","Feature engineering complexity increases development time, introduces bugs, complicates model updates, and reduces team productivity."
BR-AIML-015,AIML,Used for artificial intelligence and machine learning implementations,Third-Party Model Integration Risks,Interoperability,"Integration of third-party AI/ML models or APIs introduces dependencies, compatibility issues, and potential security vulnerabilities.","Integration risks cause service disruptions, vendor lock-in, security vulnerabilities, compliance issues, and increased operational complexity."
BR-DE-001,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Data Pipeline Failure and Data Loss,Reliability,"Data pipeline failures due to infrastructure issues, code bugs, or dependency failures can result in data loss, incomplete datasets, and business disruption.","Pipeline failures cause missing data, inaccurate analytics, failed business processes, compliance violations, and significant operational disruption."
BR-DE-002,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Data Quality and Consistency Issues,Data Integrity,"Inadequate data validation, transformation errors, or schema inconsistencies in data pipelines can lead to poor data quality and unreliable analytics.","Data quality issues result in incorrect business insights, poor decisions, financial losses, compliance violations, and loss of stakeholder trust."
BR-DE-003,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Sensitive Data Exposure in Pipelines,Security,"Inadequate encryption, access controls, or data masking in data pipelines can expose sensitive information during processing and storage.","Data exposure leads to privacy violations, regulatory fines (GDPR, HIPAA), legal liability, reputational damage, and mandatory breach notifications."
BR-DE-004,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,ETL Performance Bottlenecks,Performance,"Inefficient data transformations, lack of parallelization, or resource constraints can cause slow ETL processing and delayed data availability.","Performance bottlenecks delay business insights, miss SLA commitments, increase infrastructure costs, and reduce competitive advantage."
BR-DE-005,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Data Pipeline Scalability Limitations,Scalability,"Data pipelines designed for current data volumes may fail to scale as data grows, causing processing delays and system failures.","Scalability issues prevent business growth, cause data processing delays, increase costs, and necessitate expensive architectural redesign."
BR-DE-006,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Insufficient Data Lineage Tracking,Compliance,"Lack of comprehensive data lineage and audit trails makes it difficult to track data origins, transformations, and compliance with regulatory requirements.","Poor lineage tracking causes compliance violations, audit failures, inability to respond to data subject requests, and regulatory penalties."
BR-DE-007,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Data Schema Evolution Challenges,Maintainability,"Changes to source data schemas can break data pipelines, cause data loss, and require extensive rework if not properly managed.","Schema changes cause pipeline failures, data loss, extended downtime, increased maintenance costs, and delayed data availability."
BR-DE-008,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Inadequate Error Handling and Recovery,Reliability,"Insufficient error handling, lack of retry mechanisms, or poor failure recovery in data pipelines can lead to data loss and prolonged outages.","Poor error handling causes data loss, extended downtime, manual intervention requirements, increased operational costs, and business disruption."
BR-DE-009,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Data Duplication and Inconsistency,Data Integrity,"Improper deduplication logic, race conditions, or concurrent processing can cause data duplication and inconsistencies across systems.","Data duplication leads to inaccurate analytics, inflated metrics, compliance issues, storage waste, and unreliable business reporting."
BR-DE-010,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Dependency on External Data Sources,Reliability,"Reliance on external APIs, third-party data providers, or partner systems introduces dependencies that can cause pipeline failures when unavailable.","External dependencies cause pipeline failures, incomplete data, business disruption, SLA violations, and reduced system reliability."
BR-DE-011,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Insufficient Data Retention Policies,Compliance,"Lack of proper data retention and deletion policies can lead to regulatory violations, excessive storage costs, and compliance issues.","Retention policy violations cause regulatory fines, legal liability, increased storage costs, and failure to honor data subject deletion requests."
BR-DE-012,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Real-Time Processing Latency,Performance,"Streaming data pipelines may experience latency issues due to processing complexity, resource constraints, or network delays.","Processing latency delays critical business decisions, reduces competitive advantage, causes missed opportunities, and fails to meet real-time requirements."
BR-DE-013,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Data Pipeline Monitoring Gaps,Reliability,"Insufficient monitoring of data pipeline health, data quality metrics, and processing performance prevents timely issue detection and resolution.","Monitoring gaps lead to undetected failures, prolonged outages, data quality degradation, increased MTTR, and business impact."
BR-DE-014,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Infrastructure as Code Misconfigurations,DevOps/Deployment,"Errors in IaC templates for data infrastructure can cause deployment failures, security vulnerabilities, or resource misconfigurations.","IaC misconfigurations cause deployment failures, security vulnerabilities, cost overruns, compliance violations, and operational disruptions."
BR-DE-015,Data Engineering,Used for data pipeline development, ETL processes, and data infrastructure,Data Catalog and Metadata Management Gaps,Maintainability,"Lack of comprehensive data catalogs and metadata management makes it difficult to discover, understand, and govern data assets.","Metadata gaps reduce data discoverability, hinder collaboration, cause duplicate efforts, complicate compliance, and reduce data asset value."
BR-CLD-001,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Misconfigured Cloud Storage Exposure,Security,"Improperly configured cloud storage buckets (S3, Blob Storage) with public access can expose sensitive data to unauthorized parties.","Storage exposure leads to massive data breaches, regulatory fines, legal liability, reputational damage, and potential business-ending consequences."
BR-CLD-002,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Inadequate Identity and Access Management,Security,"Overly permissive IAM policies, lack of least privilege, or weak authentication can enable unauthorized access to cloud resources.","IAM weaknesses allow unauthorized access, privilege escalation, data breaches, resource manipulation, and significant security incidents."
BR-CLD-003,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Cloud Cost Overruns,Performance,"Lack of cost monitoring, resource optimization, or budget controls can lead to unexpected and excessive cloud spending.","Cost overruns cause budget exhaustion, financial strain, reduced profitability, need for emergency cost optimization, and executive scrutiny."
BR-CLD-004,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Multi-Region Availability Failures,Availability,"Reliance on single cloud regions without proper disaster recovery can cause extended outages during regional failures or disasters.","Regional failures cause prolonged downtime, data unavailability, business disruption, revenue loss, and failure to meet business continuity requirements."
BR-CLD-005,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Vendor Lock-In and Portability Issues,Interoperability,"Heavy reliance on cloud-specific services and APIs makes it difficult and costly to migrate to alternative providers or on-premises infrastructure.","Vendor lock-in limits negotiating power, increases costs, reduces flexibility, complicates disaster recovery, and creates strategic business risk."
BR-CLD-006,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Insufficient Encryption Implementation,Security,"Lack of encryption at rest and in transit for cloud resources exposes sensitive data to unauthorized access and interception.","Encryption gaps enable data breaches, regulatory violations (HIPAA, PCI-DSS), legal liability, and severe reputational damage."
BR-CLD-007,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Cloud Service Outages,Reliability,"Dependence on cloud provider availability means service outages directly impact business operations and customer experience.","Cloud outages cause business disruption, revenue loss, customer dissatisfaction, SLA violations, and potential contractual penalties."
BR-CLD-008,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Compliance and Data Residency Violations,Compliance,"Storing data in cloud regions that violate data residency requirements or regulatory compliance mandates can result in legal violations.","Compliance violations lead to regulatory fines, legal action, loss of certifications, restricted market access, and reputational damage."
BR-CLD-009,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Shadow IT and Ungoverned Cloud Usage,Security,"Uncontrolled cloud resource provisioning by teams without proper governance creates security gaps, compliance risks, and cost overruns.","Shadow IT causes security vulnerabilities, compliance violations, cost overruns, data exposure, and loss of centralized control."
BR-CLD-010,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Auto-Scaling Configuration Errors,Scalability,"Improper auto-scaling configurations can cause insufficient capacity during peak loads or excessive costs during low usage periods.","Scaling errors cause performance degradation, service outages, cost overruns, poor user experience, and inability to meet demand."
BR-CLD-011,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Insufficient Logging and Monitoring,Compliance,"Inadequate cloud resource logging and monitoring prevents security incident detection, compliance auditing, and troubleshooting.","Logging gaps delay threat detection, complicate incident response, violate compliance requirements, and increase security risk."
BR-CLD-012,Cloud,Used as cloud platform for infrastructure, services, and application hosting,API Rate Limiting and Throttling,Performance,"Cloud service API rate limits can cause application failures, degraded performance, or service disruptions during high-usage periods.","Rate limiting causes application failures, degraded user experience, business disruption, and need for architectural changes."
BR-CLD-013,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Backup and Disaster Recovery Gaps,Reliability,"Insufficient backup strategies, lack of disaster recovery testing, or inadequate RTO/RPO planning can lead to data loss and extended outages.","DR gaps cause permanent data loss, extended downtime, business continuity failures, regulatory violations, and potential business failure."
BR-CLD-014,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Network Security Group Misconfigurations,Security,"Overly permissive network security rules, exposed management ports, or lack of network segmentation can enable unauthorized access.","Network misconfigurations allow unauthorized access, lateral movement, data breaches, and compromise of cloud infrastructure."
BR-CLD-015,Cloud,Used as cloud platform for infrastructure, services, and application hosting,Container and Kubernetes Security Risks,Security,"Vulnerable container images, misconfigured Kubernetes clusters, or inadequate pod security policies can expose cloud workloads to attacks.","Container vulnerabilities enable container escape, cluster compromise, data breaches, and widespread security incidents across cloud infrastructure."
BR-DOT-001,Dotnet,Used as a backend programming framework for enterprise applications,Deserialization Vulnerability,Security,".NET applications using insecure deserialization (BinaryFormatter, JSON.NET TypeNameHandling) are vulnerable to remote code execution attacks.","Deserialization exploits enable complete system compromise, data breaches, malware installation, and severe security incidents requiring emergency response."
BR-DOT-002,Dotnet,Used as a backend programming framework for enterprise applications,SQL Injection via Entity Framework,Security,"Raw SQL queries or improper parameterization in Entity Framework can enable SQL injection attacks and database compromise.","SQL injection leads to data theft, data manipulation, unauthorized access, compliance violations, and significant reputational damage."
BR-DOT-003,Dotnet,Used as a backend programming framework for enterprise applications,Memory Management and Garbage Collection Issues,Performance,"Improper memory management, large object heap fragmentation, or inefficient garbage collection can cause performance degradation and OutOfMemoryExceptions.","Memory issues cause application crashes, performance degradation, service outages, and poor user experience."
BR-DOT-004,Dotnet,Used as a backend programming framework for enterprise applications,Dependency Vulnerability in NuGet Packages,Security,".NET applications rely on NuGet packages that may contain known vulnerabilities or malicious code, exposing applications to security risks.","Vulnerable dependencies enable code injection, data breaches, supply chain attacks, and significant security incidents."
BR-DOT-005,Dotnet,Used as a backend programming framework for enterprise applications,Cross-Site Scripting (XSS) in ASP.NET,Security,"Improper output encoding or use of Html.Raw in ASP.NET applications can enable XSS attacks and client-side code injection.","XSS vulnerabilities allow session hijacking, credential theft, malware distribution, and compromise of user accounts."
BR-DOT-006,Dotnet,Used as a backend programming framework for enterprise applications,Authentication and Authorization Bypass,Security,"Misconfigured authentication middleware, improper authorization checks, or weak authentication mechanisms can enable unauthorized access.","Authentication bypass allows unauthorized access, privilege escalation, data breaches, and compromise of sensitive business functions."
BR-DOT-007,Dotnet,Used as a backend programming framework for enterprise applications,Configuration Management Vulnerabilities,Security,"Hardcoded credentials, exposed configuration files, or insecure secrets management in .NET applications can leak sensitive information.","Configuration exposure enables unauthorized access, credential theft, system compromise, and widespread security breaches."
BR-DOT-008,Dotnet,Used as a backend programming framework for enterprise applications,API Rate Limiting Absence,Availability,"Lack of rate limiting on .NET Web APIs can enable denial of service attacks, resource exhaustion, and service degradation.","Missing rate limiting causes service outages, resource exhaustion, increased costs, and vulnerability to DDoS attacks."
BR-DOT-009,Dotnet,Used as a backend programming framework for enterprise applications,Asynchronous Programming Deadlocks,Reliability,"Improper async/await usage, synchronous blocking on async code, or context deadlocks can cause application hangs and unresponsiveness.","Deadlocks cause application hangs, service unavailability, poor user experience, and increased support costs."
BR-DOT-010,Dotnet,Used as a backend programming framework for enterprise applications,Version Compatibility and Migration Risks,Maintainability,"Migration from .NET Framework to .NET Core/.NET 6+ introduces breaking changes, compatibility issues, and significant refactoring requirements.","Migration challenges cause extended development timelines, increased costs, application instability, and delayed feature delivery."
BR-DOT-011,Dotnet,Used as a backend programming framework for enterprise applications,Insufficient Input Validation,Security,"Lack of comprehensive input validation in .NET applications enables injection attacks, buffer overflows, and malformed data processing.","Input validation failures lead to security breaches, data corruption, application crashes, and increased vulnerability to attacks."
BR-DOT-012,Dotnet,Used as a backend programming framework for enterprise applications,Logging and Monitoring Gaps,Compliance,"Inadequate logging of security events, transactions, and errors in .NET applications hinders incident detection and compliance auditing.","Logging gaps delay threat detection, complicate incident response, violate compliance requirements, and increase security risk."
BR-DOT-013,Dotnet,Used as a backend programming framework for enterprise applications,XML External Entity (XXE) Injection,Security,"Insecure XML parsing in .NET applications can enable XXE attacks, allowing file disclosure, SSRF, and denial of service.","XXE exploitation leads to sensitive file exposure, internal network scanning, service disruption, and potential data breaches."
BR-DOT-014,Dotnet,Used as a backend programming framework for enterprise applications,Cryptographic Implementation Weaknesses,Security,"Use of weak cryptographic algorithms, improper key management, or insecure random number generation in .NET can compromise data security.","Cryptographic weaknesses enable data decryption, authentication bypass, compliance violations, and loss of data confidentiality."
BR-DOT-015,Dotnet,Used as a backend programming framework for enterprise applications,Microservices Communication Overhead,Performance,"Excessive inter-service communication, inefficient serialization, or chatty APIs in .NET microservices can cause latency and performance issues.","Communication overhead results in slow response times, poor user experience, increased infrastructure costs, and SLA violations."
